alert_id,customer_id,customer_segment,customer_tenure_years,country,counterparty_country,txn_amount,txn_type,counterparty,alert_reason,prior_alerts_90d,is_true_positive
AL008991,C46668,business,22,DE,JP,5000.0,wire,CP9756,round_amount,8,0
AL008992,C22485,retail,25,SG,US,3468.29,cash,CP9716,velocity,0,0
AL008993,C22790,business,18,US,CA,4790.34,ach,CP2715,velocity,0,0
AL008994,C75661,retail,14,DE,CA,30559.67,wire,CP1838,pep_match,0,0
AL008995,C15422,retail,22,SG,JP,5000.0,wire,CP6012,round_amount,0,0
AL008996,C64070,private,11,GB,SG,3829.28,wire,CP9431,velocity,0,0
AL008997,C99142,retail,16,JP,RU,13226.85,cash,CP7197,high_risk_geo,0,0
AL008998,C29664,retail,1,AU,AU,5027.64,ach,CP1465,dormant_reactivation,2,0
AL008999,C21947,business,14,US,FR,5633.91,ach,CP5885,high_risk_geo,1,0
AL009000,C60667,retail,14,DE,FR,18845.59,ach,CP2527,high_risk_geo,2,0
AL009001,C92185,retail,15,DE,AU,102312.67,cash,CP2043,sanctions_match,0,0
AL009002,C78967,business,23,SG,JP,25591.58,card,CP4299,pep_match,2,0
AL009003,C89808,retail,2,US,ZA,102104.6,card,CP2830,sanctions_match,0,0
AL009004,C32126,business,20,AU,DE,217737.72,wire,CP7397,sanctions_match,0,1
AL009005,C98911,retail,6,JP,US,167348.08,ach,CP8772,sanctions_match,5,1
AL009006,C49772,business,15,AU,ZA,244405.85,cash,CP3667,sanctions_match,0,0
AL009007,C55398,retail,12,BR,CA,4755.66,wire,CP5363,velocity,0,0
AL009008,C23746,retail,17,AE,SG,5890.99,ach,CP5141,high_risk_geo,0,1
AL009009,C97590,retail,11,CA,JP,56862.2,ach,CP1942,sanctions_match,0,0
AL009010,C48004,retail,18,JP,CA,3105.7,ach,CP8786,velocity,0,0
AL009011,C95421,retail,24,AU,SG,8098.72,card,CP8663,structuring,0,0
AL009012,C27675,retail,2,US,ZA,7940.42,card,CP4999,structuring,0,0
AL009013,C76585,business,20,DE,DE,25000.0,card,CP6368,round_amount,2,0
AL009014,C23426,business,15,CA,US,21356.73,wire,CP1148,pep_match,1,0
AL009015,C38447,business,9,DE,TR,6637.21,ach,CP4478,high_risk_geo,0,0
AL009016,C98747,business,23,GB,CA,112519.26,card,CP8527,sanctions_match,1,0
AL009017,C94772,business,0,BR,SG,23328.98,ach,CP1739,dormant_reactivation,0,0
AL009018,C24262,business,18,US,ZA,24487.53,ach,CP6336,high_risk_geo,0,1
AL009019,C76339,business,16,GB,US,8470.79,wire,CP1783,structuring,8,0
AL009020,C79232,business,15,SG,FR,18610.77,wire,CP1115,pep_match,1,0
AL009021,C88670,retail,17,TR,US,87161.6,wire,CP8429,sanctions_match,0,1
AL009022,C67759,business,9,JP,AU,21424.05,cash,CP9379,sanctions_match,2,0
AL009023,C22533,retail,9,SG,FR,38855.43,ach,CP7516,pep_match,1,0
AL009024,C88541,retail,12,SG,DE,21314.95,wire,CP6926,high_risk_geo,3,1
AL009025,C26183,business,6,DE,DE,15966.48,ach,CP8850,high_risk_geo,1,0
AL009026,C35358,retail,25,GB,BR,181937.71,card,CP5751,sanctions_match,0,0
AL009027,C31199,retail,21,DE,AU,18105.88,cash,CP4623,pep_match,2,0
AL009028,C42890,business,24,CA,SG,37539.05,ach,CP2280,pep_match,0,0
AL009029,C73638,retail,14,AU,AU,1571.02,card,CP7046,velocity,5,1
AL009030,C31288,retail,14,JP,DE,9418.59,cash,CP9142,pep_match,0,1
AL009031,C89333,retail,18,BR,MX,17184.51,ach,CP9971,high_risk_geo,0,1
AL009032,C74847,retail,24,ZA,US,50000.0,cash,CP1673,round_amount,1,0
AL009033,C18515,business,1,AE,SG,32873.42,ach,CP5389,dormant_reactivation,2,0
AL009034,C80399,private,5,NG,CA,35541.97,card,CP3146,pep_match,1,0
AL009035,C97563,retail,15,JP,CA,17854.37,wire,CP6849,pep_match,0,0
AL009036,C66521,business,0,US,JP,20778.11,ach,CP7009,pep_match,0,0
AL009037,C85032,business,5,JP,GB,7822.71,wire,CP1937,structuring,2,0
AL009038,C31778,private,4,BR,GB,25000.0,cash,CP1742,round_amount,0,0
AL009039,C54445,business,5,US,JP,16977.51,ach,CP3032,pep_match,2,0
AL009040,C60468,business,23,CA,US,9728.61,wire,CP8035,structuring,0,0
AL009041,C85838,retail,3,BR,GB,10412.31,ach,CP5260,pep_match,0,0
AL009042,C33390,retail,13,US,SG,9438.61,wire,CP7620,structuring,3,0
AL009043,C37699,private,14,TR,US,4145.73,ach,CP9808,velocity,0,0
AL009044,C49581,retail,19,TR,AU,93954.0,wire,CP2069,sanctions_match,0,1
AL009045,C53685,retail,9,AU,GB,18795.95,ach,CP1805,high_risk_geo,0,0
AL009046,C31289,retail,7,DE,CA,19031.47,card,CP9829,high_risk_geo,0,0
AL009047,C53678,private,20,FR,VE,5000.0,wire,CP2152,round_amount,3,0
AL009048,C32369,retail,8,SG,DE,104415.92,ach,CP8563,sanctions_match,1,0
AL009049,C48265,private,23,ZA,US,28709.66,card,CP1560,pep_match,1,0
AL009050,C90983,retail,20,JP,AU,9377.99,card,CP7996,structuring,0,0
AL009051,C23009,retail,11,AU,SG,3321.47,ach,CP8108,velocity,2,1
AL009052,C53963,retail,1,FR,CA,718.77,wire,CP2158,velocity,2,0
AL009053,C45172,retail,15,FR,CA,4953.05,wire,CP6492,velocity,3,0
AL009054,C46205,retail,10,AU,CA,16045.75,card,CP1378,high_risk_geo,3,0
AL009055,C51597,retail,1,SG,ZA,195901.84,ach,CP6158,sanctions_match,1,0
AL009056,C41856,retail,15,GB,US,4191.91,card,CP4750,velocity,1,0
AL009057,C58166,business,15,AU,JP,10819.91,ach,CP5230,high_risk_geo,0,0
AL009058,C30161,retail,25,GB,AE,14894.12,ach,CP3430,pep_match,0,0
AL009059,C32699,retail,14,AU,CA,920.18,wire,CP1057,velocity,3,0
AL009060,C91782,retail,24,MX,AU,17868.42,cash,CP9646,pep_match,3,1
AL009061,C21527,retail,25,SG,US,4339.87,card,CP5685,sanctions_match,0,0
AL009062,C12149,retail,9,DE,SY,3179.31,ach,CP4725,velocity,0,0
AL009063,C40770,retail,22,TR,US,23432.97,wire,CP7793,high_risk_geo,0,0
AL009064,C70690,private,10,FR,MM,50000.0,ach,CP7892,round_amount,0,0
AL009065,C18962,private,16,CA,AE,137381.16,wire,CP7241,sanctions_match,2,0
AL009066,C31192,retail,9,JP,FR,6943.17,card,CP3710,high_risk_geo,1,0
AL009067,C88062,business,4,US,SG,25000.0,wire,CP4580,round_amount,1,0
AL009068,C16259,business,11,CA,MX,1651.22,wire,CP1581,pep_match,0,1
AL009069,C80891,retail,17,DE,US,9387.32,wire,CP8684,sanctions_match,0,0
AL009070,C83152,business,3,US,ZA,2882.72,cash,CP7139,pep_match,0,0
AL009071,C92614,business,3,US,GB,1065.88,ach,CP5697,pep_match,1,0
AL009072,C42454,business,7,JP,JP,2522.65,ach,CP9137,velocity,0,0
AL009073,C32414,business,16,SG,NG,3676.61,ach,CP3820,dormant_reactivation,0,0
AL009074,C32651,private,9,BR,MM,10000.0,wire,CP9516,round_amount,0,0
AL009075,C46845,business,5,CA,GB,50000.0,ach,CP7842,round_amount,0,0
AL009076,C49638,business,22,AE,DE,1312.49,wire,CP7094,pep_match,1,1
AL009077,C47671,retail,13,JP,AU,5891.45,cash,CP3689,pep_match,0,0
AL009078,C39040,retail,10,DE,CA,1512.99,wire,CP5124,velocity,0,0
AL009079,C53895,retail,24,GB,AU,47339.5,wire,CP2149,pep_match,0,0
AL009080,C44853,private,21,NG,DE,159521.33,wire,CP6200,high_risk_geo,2,0
AL009081,C63888,retail,19,DE,FR,9030.36,card,CP2569,high_risk_geo,8,0
AL009082,C31217,retail,4,US,SG,36278.7,wire,CP7962,dormant_reactivation,0,0
AL009083,C53254,retail,10,FR,US,19175.31,ach,CP8447,pep_match,2,0
AL009084,C30461,retail,16,TR,FR,9900.21,ach,CP4057,structuring,0,0
AL009085,C96831,retail,23,BR,JP,5000.0,ach,CP3325,round_amount,0,0
AL009086,C11782,retail,6,GB,SG,25000.0,wire,CP4502,round_amount,0,1
AL009087,C30188,business,9,FR,SG,46863.73,wire,CP5566,pep_match,0,0
AL009088,C78904,retail,12,FR,US,2072.37,ach,CP8221,velocity,0,0
AL009089,C90230,retail,4,US,AU,2377.31,ach,CP7982,pep_match,8,0
AL009090,C77705,retail,6,FR,US,31264.65,wire,CP7009,dormant_reactivation,0,0
AL009091,C62743,private,1,US,TR,8192.39,card,CP4185,sanctions_match,2,0
AL009092,C11581,business,18,DE,SG,18159.98,ach,CP1077,high_risk_geo,3,0
AL009093,C97822,private,12,JP,VE,25189.67,card,CP1187,sanctions_match,1,1
AL009094,C74574,retail,15,DE,DE,5000.0,card,CP5301,round_amount,0,0
AL009095,C86583,private,18,NG,BR,9452.77,wire,CP6546,structuring,0,0
AL009096,C97895,business,10,TR,DE,19422.73,wire,CP6322,high_risk_geo,8,0
AL009097,C22448,business,8,US,MX,10005.12,ach,CP4011,dormant_reactivation,2,0
AL009098,C55322,business,18,SG,FR,9474.6,wire,CP4490,high_risk_geo,0,0
AL009099,C45631,retail,5,CA,CA,4338.63,wire,CP7428,velocity,0,0
AL009100,C78890,retail,7,JP,JP,40624.63,wire,CP9616,dormant_reactivation,0,0
AL009101,C43055,private,16,DE,DE,9277.35,card,CP8937,structuring,0,1
AL009102,C42164,business,14,US,SG,8669.17,ach,CP2489,structuring,1,0
AL009103,C28519,business,25,AE,FR,11642.0,ach,CP5568,high_risk_geo,1,0
AL009104,C22134,retail,13,JP,SG,50000.0,wire,CP7061,round_amount,2,0
AL009105,C58995,retail,4,CA,JP,8615.24,wire,CP7333,dormant_reactivation,1,0
AL009106,C77457,retail,22,US,CA,331.65,ach,CP1292,velocity,1,0
AL009107,C12468,retail,8,CA,FR,32102.05,card,CP3484,dormant_reactivation,0,0
AL009108,C83914,retail,23,US,CA,35009.01,ach,CP3323,sanctions_match,1,0
AL009109,C99698,retail,9,DE,GB,192225.07,wire,CP4914,sanctions_match,0,0
AL009110,C62067,private,19,SG,TR,46480.4,wire,CP4916,pep_match,3,0
AL009111,C31757,retail,12,GB,AU,201266.77,cash,CP1374,sanctions_match,1,0
AL009112,C43426,retail,19,SG,SG,42280.52,wire,CP6542,pep_match,2,0
AL009113,C19660,retail,22,DE,DE,29292.98,ach,CP9837,pep_match,2,0
AL009114,C30351,retail,3,FR,SG,26793.83,ach,CP3252,pep_match,0,0
AL009115,C63022,business,1,GB,MX,30668.21,ach,CP9520,dormant_reactivation,0,0
AL009116,C43626,retail,14,JP,FR,15334.99,ach,CP2445,sanctions_match,5,0
AL009117,C39221,retail,16,ZA,CA,22260.88,card,CP8217,high_risk_geo,0,1
AL009118,C71335,business,12,US,DE,2170.0,wire,CP9391,dormant_reactivation,0,0
AL009119,C50646,retail,3,JP,SG,39130.23,cash,CP3468,dormant_reactivation,0,0
AL009120,C45138,retail,1,AE,DE,84016.75,card,CP5391,sanctions_match,3,0
AL009121,C74637,retail,23,BR,SG,45015.69,ach,CP1226,pep_match,1,0
AL009122,C82451,retail,3,GB,US,20942.11,ach,CP9091,pep_match,2,0
AL009123,C60767,retail,9,MX,US,9120.49,ach,CP7239,sanctions_match,0,0
AL009124,C68765,retail,18,FR,JP,45170.41,ach,CP8090,pep_match,0,0
AL009125,C88652,business,11,CA,CA,13566.36,wire,CP9775,high_risk_geo,5,1
AL009126,C15203,business,19,AE,NG,49203.17,ach,CP6474,pep_match,1,0
AL009127,C24721,retail,15,US,FR,20727.09,cash,CP8156,dormant_reactivation,1,0
AL009128,C12137,retail,4,TR,BR,3410.01,wire,CP2147,velocity,2,0
AL009129,C51984,private,4,MX,BR,13396.87,card,CP5945,pep_match,5,0
AL009130,C69123,retail,3,FR,MX,49681.94,ach,CP6786,dormant_reactivation,1,0
AL009131,C10015,retail,0,AE,GB,25000.0,wire,CP5975,round_amount,0,0
AL009132,C91313,private,23,FR,TR,1413.98,wire,CP2634,dormant_reactivation,1,0
AL009133,C29808,retail,25,SG,GB,30448.51,card,CP1955,pep_match,1,0
AL009134,C66309,retail,20,FR,NG,23264.63,wire,CP8970,high_risk_geo,3,0
AL009135,C12094,retail,12,FR,BR,2729.55,ach,CP1661,pep_match,0,0
AL009136,C47110,retail,5,CA,NG,45515.91,ach,CP7076,pep_match,2,0
AL009137,C63501,retail,25,JP,MX,8152.23,ach,CP4647,structuring,3,1
AL009138,C57423,retail,10,AU,BR,8820.34,wire,CP3230,dormant_reactivation,3,0
AL009139,C77131,retail,25,CA,DE,100000.0,wire,CP9986,round_amount,1,0
AL009140,C95647,private,18,SY,AU,17927.66,card,CP3291,pep_match,0,0
AL009141,C44721,retail,12,SG,US,6911.77,ach,CP4992,pep_match,0,0
AL009142,C36278,retail,13,ZA,SG,45881.16,wire,CP3492,pep_match,5,0
AL009143,C50132,retail,18,TR,CA,8059.52,wire,CP3263,structuring,0,1
AL009144,C32473,business,23,CA,US,20584.76,ach,CP1792,pep_match,3,0
AL009145,C55136,retail,7,BR,AU,3224.9,wire,CP8464,pep_match,3,0
AL009146,C59903,retail,22,JP,CA,8396.05,wire,CP1156,structuring,3,0
AL009147,C66448,retail,4,CA,DE,63391.88,wire,CP4677,sanctions_match,0,0
AL009148,C10814,private,13,NG,JP,45391.98,wire,CP4340,dormant_reactivation,1,0
AL009149,C15488,business,14,JP,DE,212379.19,card,CP1269,sanctions_match,0,1
AL009150,C20663,business,19,SG,FR,9306.87,wire,CP3182,structuring,0,0
AL009151,C63025,retail,8,AE,SG,3529.13,wire,CP9196,velocity,0,0
AL009152,C65977,retail,11,DE,SG,100000.0,ach,CP1320,round_amount,8,0
AL009153,C77302,retail,4,SG,US,6003.25,wire,CP7093,sanctions_match,0,1
AL009154,C67457,private,11,FR,JP,28691.12,card,CP7872,pep_match,3,0
AL009155,C67290,business,14,DE,AE,40369.91,wire,CP2158,dormant_reactivation,0,0
AL009156,C38026,retail,6,FR,DE,3381.92,wire,CP9363,dormant_reactivation,1,0
AL009157,C13913,retail,14,JP,FR,8717.57,wire,CP1188,structuring,0,0
AL009158,C71778,retail,18,AU,DE,48539.96,ach,CP7172,pep_match,0,0
AL009159,C94835,retail,6,CA,DE,5000.0,ach,CP8863,round_amount,0,0
AL009160,C27640,retail,11,US,NG,209326.78,cash,CP6490,sanctions_match,0,0
AL009161,C19842,retail,8,SG,FR,45405.95,ach,CP4265,pep_match,0,0
AL009162,C73852,retail,11,JP,ZA,12036.61,ach,CP8340,high_risk_geo,2,0
AL009163,C20055,retail,1,US,US,7930.02,card,CP1204,structuring,0,0
AL009164,C71543,private,21,SY,JP,69825.22,ach,CP9072,high_risk_geo,2,1
AL009165,C81724,private,6,CA,SG,44250.92,ach,CP2506,dormant_reactivation,0,0
AL009166,C88989,retail,14,JP,DE,96490.43,cash,CP3730,sanctions_match,3,1
AL009167,C22657,retail,24,AU,AE,50000.0,ach,CP2408,round_amount,0,0
AL009168,C74455,retail,8,NG,FR,13437.85,ach,CP2052,high_risk_geo,0,0
AL009169,C98908,retail,7,SY,GB,3277.65,wire,CP5190,pep_match,0,0
AL009170,C25359,private,1,TR,CA,212594.25,ach,CP8511,high_risk_geo,2,0
AL009171,C85303,retail,8,CA,SG,20702.62,ach,CP2249,high_risk_geo,3,1
AL009172,C67445,retail,21,SG,MX,15791.8,card,CP6043,dormant_reactivation,0,0
AL009173,C65955,retail,1,GB,GB,9808.86,wire,CP1081,structuring,0,0
AL009174,C28301,business,12,NG,US,9673.78,wire,CP1186,pep_match,0,0
AL009175,C28101,retail,17,CA,JP,12688.02,cash,CP7709,pep_match,0,0
AL009176,C80013,retail,24,SG,SG,8664.59,ach,CP4090,structuring,0,0
AL009177,C83751,retail,16,DE,CA,13985.43,wire,CP6351,pep_match,1,0
AL009178,C94182,retail,7,US,JP,9382.78,card,CP5234,structuring,5,0
AL009179,C63239,retail,8,NG,DE,3912.41,ach,CP9037,velocity,3,0
AL009180,C45411,retail,14,US,SG,13447.28,wire,CP9000,high_risk_geo,0,0
AL009181,C31951,retail,17,GB,GB,1332.04,ach,CP4353,velocity,0,0
AL009182,C73224,business,22,DE,JP,31277.28,ach,CP4431,pep_match,1,0
AL009183,C54668,retail,1,FR,ZA,41883.05,wire,CP2963,dormant_reactivation,2,0
AL009184,C99575,retail,9,SG,CA,5000.0,card,CP1997,round_amount,0,0
AL009185,C86395,retail,16,US,GB,3379.75,ach,CP5851,velocity,0,0
AL009186,C40121,retail,4,JP,AU,10203.71,ach,CP3739,pep_match,1,0
AL009187,C75109,retail,13,CA,AE,25000.0,card,CP7449,round_amount,1,0
AL009188,C29702,retail,3,GB,AU,4374.77,card,CP1579,velocity,0,0
AL009189,C30801,retail,8,DE,US,9655.97,card,CP6608,structuring,1,0
AL009190,C92894,retail,13,AU,SG,16026.05,wire,CP3603,high_risk_geo,5,0
AL009191,C46378,private,14,AU,MM,67822.06,ach,CP1345,sanctions_match,1,0
AL009192,C87759,retail,19,FR,JP,216116.7,card,CP6371,sanctions_match,1,0
AL009193,C92212,retail,22,JP,SG,29283.87,wire,CP1285,dormant_reactivation,2,1
AL009194,C68737,private,15,RU,IR,2722.45,cash,CP7983,dormant_reactivation,3,0
AL009195,C48319,private,5,AU,AE,8990.91,ach,CP3392,structuring,0,1
AL009196,C16020,retail,20,SG,GB,34133.64,card,CP8335,dormant_reactivation,0,0
AL009197,C94992,business,7,US,CA,25000.0,wire,CP6511,round_amount,2,0
AL009198,C99096,retail,2,MX,MX,239463.84,wire,CP1608,sanctions_match,8,0
AL009199,C22199,business,5,DE,BR,204590.07,ach,CP9775,sanctions_match,1,0
AL009200,C64400,retail,12,SY,CA,39287.96,cash,CP6814,dormant_reactivation,0,0
AL009201,C55634,business,5,AU,US,9988.23,wire,CP5875,structuring,0,1
AL009202,C38566,retail,14,CA,AU,147570.25,wire,CP9453,sanctions_match,0,0
AL009203,C38935,retail,4,SG,FR,179975.62,cash,CP5399,sanctions_match,0,0
AL009204,C80337,retail,0,DE,AE,21559.95,ach,CP6959,high_risk_geo,5,1
AL009205,C10104,retail,15,FR,FR,8731.12,ach,CP4176,structuring,2,0
AL009206,C27410,private,2,AU,GB,1504.3,ach,CP2631,velocity,8,0
AL009207,C35283,business,15,AU,DE,68674.37,ach,CP5857,sanctions_match,2,0
AL009208,C27441,retail,18,JP,TR,978.05,wire,CP8070,velocity,1,0
AL009209,C23799,business,10,DE,AU,6648.55,ach,CP1725,high_risk_geo,5,0
AL009210,C39152,retail,17,DE,AU,99066.72,card,CP9448,sanctions_match,2,1
AL009211,C33539,retail,9,GB,FR,20931.33,cash,CP5703,high_risk_geo,0,0
AL009212,C63319,retail,13,FR,TR,21672.57,wire,CP2269,pep_match,1,0
AL009213,C93082,retail,13,TR,GB,3440.95,card,CP4564,dormant_reactivation,0,0
AL009214,C28473,retail,10,SG,SG,35649.12,ach,CP8639,dormant_reactivation,1,0
AL009215,C38589,retail,0,TR,BR,7681.25,card,CP8412,high_risk_geo,1,0
AL009216,C64830,retail,9,GB,GB,1186.19,wire,CP1452,velocity,0,0
AL009217,C22878,retail,2,CA,GB,8512.45,card,CP3235,structuring,8,1
AL009218,C96850,retail,25,JP,ZA,30442.49,wire,CP7686,pep_match,3,0
AL009219,C17943,retail,1,AE,NG,100000.0,card,CP3271,round_amount,0,0
AL009220,C91284,retail,10,SG,JP,7811.32,card,CP4168,structuring,0,0
AL009221,C96651,retail,16,IR,KP,103815.97,ach,CP6860,sanctions_match,0,0
AL009222,C10158,retail,0,FR,RU,22218.23,ach,CP1226,high_risk_geo,0,0
AL009223,C87314,retail,23,NG,SG,8889.54,ach,CP1827,structuring,0,0
AL009224,C49785,retail,15,DE,AU,100000.0,ach,CP1953,round_amount,3,0
AL009225,C87434,business,21,FR,AU,100000.0,card,CP4613,round_amount,1,0
AL009226,C99246,retail,0,FR,KP,4240.43,card,CP4163,velocity,0,0
AL009227,C46536,retail,21,GB,AU,32014.81,cash,CP5217,pep_match,0,0
AL009228,C87233,retail,18,AU,DE,48618.55,card,CP2892,sanctions_match,0,0
AL009229,C34870,retail,1,AU,FR,8888.31,wire,CP1713,high_risk_geo,1,0
AL009230,C91562,retail,17,DE,AU,23848.3,wire,CP9350,dormant_reactivation,0,0
AL009231,C55418,business,3,FR,CA,25119.4,card,CP4407,sanctions_match,0,0
AL009232,C74917,retail,1,AU,DE,180948.87,ach,CP9078,sanctions_match,1,0
AL009233,C91144,retail,23,US,NG,172223.26,wire,CP1397,sanctions_match,0,0
AL009234,C86215,retail,9,CA,DE,50000.0,card,CP3528,round_amount,5,0
AL009235,C77258,retail,16,ZA,AU,8641.9,wire,CP5300,structuring,0,0
AL009236,C52328,retail,12,US,DE,50000.0,ach,CP7593,round_amount,0,0
AL009237,C95002,retail,9,AU,NG,8678.64,card,CP4091,structuring,0,1
AL009238,C29478,retail,25,JP,SG,5000.0,ach,CP3823,round_amount,0,0
AL009239,C78843,business,25,SG,GB,50000.0,ach,CP9453,round_amount,2,0
AL009240,C74079,retail,4,FR,DE,7917.63,card,CP6261,structuring,5,0
AL009241,C19604,retail,5,BR,SG,5000.0,wire,CP9909,round_amount,0,0
AL009242,C75464,retail,10,DE,BR,6605.65,card,CP7802,pep_match,5,0
AL009243,C32557,retail,2,DE,DE,22478.35,ach,CP2317,pep_match,0,0
AL009244,C32106,retail,16,NG,SG,6371.2,card,CP7087,high_risk_geo,3,0
AL009245,C42921,business,1,TR,BR,44880.99,ach,CP1200,pep_match,1,1
AL009246,C21103,retail,20,US,SY,100000.0,wire,CP7325,round_amount,1,0
AL009247,C92442,business,8,SG,AU,24929.86,ach,CP5456,pep_match,0,0
AL009248,C47873,retail,8,FR,SG,10000.0,wire,CP5392,round_amount,0,0
AL009249,C42056,private,13,US,TR,27462.74,ach,CP8095,pep_match,0,0
AL009250,C55737,business,25,FR,SG,62724.74,card,CP9171,sanctions_match,0,0
AL009251,C14908,retail,12,FR,JP,2347.06,ach,CP3607,velocity,2,0
AL009252,C80999,business,9,JP,DE,2178.93,card,CP7105,velocity,2,0
AL009253,C74892,retail,14,VE,GB,10000.0,ach,CP4077,round_amount,0,0
AL009254,C25932,retail,1,DE,CA,5000.0,ach,CP3042,round_amount,1,0
AL009255,C89671,retail,22,SG,US,243920.7,wire,CP2024,sanctions_match,0,0
AL009256,C84496,retail,23,US,US,47292.11,ach,CP8561,dormant_reactivation,0,0
AL009257,C37059,retail,3,DE,DE,5000.0,ach,CP7965,round_amount,0,0
AL009258,C64955,retail,7,SG,FR,20616.15,ach,CP2901,high_risk_geo,1,0
AL009259,C31371,retail,0,SG,GB,45865.48,wire,CP5252,pep_match,1,0
AL009260,C24633,retail,9,JP,JP,8555.85,wire,CP5010,structuring,1,0
AL009261,C69914,business,5,FR,SG,534.39,card,CP8717,velocity,3,0
AL009262,C11396,business,25,FR,SG,16211.29,card,CP8241,pep_match,0,0
AL009263,C14162,retail,24,CA,SY,5000.0,card,CP8907,round_amount,0,0
AL009264,C60397,retail,6,US,JP,206993.58,wire,CP9596,sanctions_match,1,0
AL009265,C27257,retail,6,FR,NG,1816.54,wire,CP3301,velocity,0,0
AL009266,C41956,business,11,ZA,GB,15758.75,cash,CP6414,high_risk_geo,1,0
AL009267,C65247,retail,20,FR,US,47405.74,ach,CP3077,pep_match,0,0
AL009268,C72569,private,24,RU,AE,2562.38,ach,CP8950,velocity,1,0
AL009269,C20350,retail,21,JP,CA,1933.91,wire,CP8348,velocity,0,0
AL009270,C18416,retail,21,AU,AE,19850.03,wire,CP1722,high_risk_geo,0,0
AL009271,C76877,retail,1,FR,CA,2191.22,card,CP8896,velocity,0,0
AL009272,C67893,private,3,SG,JP,1737.19,wire,CP6379,velocity,2,0
AL009273,C44257,business,12,FR,BR,26059.87,card,CP6649,dormant_reactivation,0,0
AL009274,C99079,business,5,DE,SG,9580.63,ach,CP5224,high_risk_geo,2,0
AL009275,C66912,retail,21,NG,AU,7536.51,ach,CP6255,dormant_reactivation,0,0
AL009276,C68715,retail,15,DE,GB,961.47,ach,CP4694,pep_match,0,0
AL009277,C44265,retail,10,GB,CA,1882.95,card,CP5328,velocity,0,0
AL009278,C27721,private,10,US,TR,10123.0,ach,CP6291,pep_match,0,0
AL009279,C33580,retail,24,CA,US,45832.76,ach,CP7695,dormant_reactivation,1,0
AL009280,C17224,retail,5,GB,TR,2721.26,ach,CP1306,pep_match,0,1
AL009281,C85576,retail,0,CA,US,30541.53,ach,CP6124,dormant_reactivation,0,0
AL009282,C64587,retail,11,CA,ZA,9422.73,wire,CP7779,structuring,0,0
AL009283,C88133,retail,4,SG,CA,8121.13,card,CP3136,structuring,3,0
AL009284,C48161,retail,2,JP,FR,7996.95,card,CP5559,structuring,2,0
AL009285,C42700,retail,13,AU,CA,25247.51,ach,CP5776,dormant_reactivation,1,0
AL009286,C77971,retail,9,US,JP,25000.0,wire,CP9080,round_amount,1,0
AL009287,C28332,retail,15,ZA,CA,2884.94,cash,CP5212,velocity,1,0
AL009288,C78441,retail,8,SG,SG,8528.85,ach,CP7309,pep_match,0,0
AL009289,C24404,business,2,JP,AU,10000.0,ach,CP4217,round_amount,1,0
AL009290,C95349,private,0,DE,VE,9397.1,ach,CP2624,structuring,3,1
AL009291,C61725,retail,22,SG,FR,26854.34,ach,CP4131,dormant_reactivation,0,0
AL009292,C78153,retail,6,SG,CA,46805.37,wire,CP6064,dormant_reactivation,2,0
AL009293,C88158,private,2,AU,FR,9471.56,wire,CP3892,structuring,0,0
AL009294,C97309,retail,10,CA,US,41363.04,card,CP5926,dormant_reactivation,0,0
AL009295,C61906,private,2,FR,SG,10000.0,card,CP7446,round_amount,2,0
AL009296,C30592,retail,17,CA,AU,25000.0,card,CP8735,round_amount,1,0
AL009297,C54525,business,13,AU,NG,131369.56,ach,CP6116,sanctions_match,8,0
AL009298,C38621,retail,19,CA,JP,27522.93,cash,CP4721,dormant_reactivation,0,0
AL009299,C68132,retail,10,US,US,9135.34,ach,CP4730,high_risk_geo,0,0
AL009300,C57040,retail,18,AU,VE,9535.31,wire,CP4717,structuring,1,1
AL009301,C37184,retail,11,CA,CA,34728.31,card,CP9010,dormant_reactivation,0,0
AL009302,C34326,retail,2,DE,GB,50000.0,card,CP9140,round_amount,2,0
AL009303,C53658,retail,16,CA,SG,17571.43,wire,CP3643,dormant_reactivation,1,0
AL009304,C63389,business,1,US,GB,20361.7,wire,CP8498,high_risk_geo,0,0
AL009305,C80836,business,20,CA,US,100000.0,ach,CP9800,round_amount,0,0
AL009306,C50983,business,11,AU,CA,4405.77,card,CP6321,velocity,1,0
AL009307,C68858,retail,21,SG,SG,18783.46,ach,CP4598,high_risk_geo,0,0
